REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2026/06/18 19:10:00,6922.69,10.50,TRADE
VIC1,2026/06/18 19:15:00,6896.28,10.50,TRADE
VIC1,2026/06/18 19:20:00,6911.47,10.50,TRADE
VIC1,2026/06/18 19:25:00,6875.42,10.50,TRADE
VIC1,2026/06/18 19:30:00,6849.99,10.50,TRADE
VIC1,2026/06/18 19:35:00,6776.99,10.50,TRADE
VIC1,2026/06/18 19:40:00,6710.99,10.50,TRADE
VIC1,2026/06/18 19:45:00,6779.87,10.65,TRADE
VIC1,2026/06/18 19:50:00,6749.74,10.50,TRADE
VIC1,2026/06/18 19:55:00,6706.27,10.50,TRADE
VIC1,2026/06/18 20:00:00,6734.56,10.50,TRADE
VIC1,2026/06/18 20:05:00,6690.45,10.50,TRADE
VIC1,2026/06/18 20:10:00,6689.06,10.50,TRADE
VIC1,2026/06/18 20:15:00,6587.47,8.94,TRADE
VIC1,2026/06/18 20:20:00,6555.63,8.94,TRADE
VIC1,2026/06/18 20:25:00,6590.48,8.99,TRADE
VIC1,2026/06/18 20:30:00,6570.3,9.67,TRADE
VIC1,2026/06/18 20:35:00,6495.85,8.94,TRADE
VIC1,2026/06/18 20:40:00,6532.5,9.67,TRADE
VIC1,2026/06/18 20:45:00,6486.21,10.21,TRADE
VIC1,2026/06/18 20:50:00,6482.67,10.47,TRADE
VIC1,2026/06/18 20:55:00,6462.57,10.48,TRADE
VIC1,2026/06/18 21:00:00,6324.87,10.48,TRADE
VIC1,2026/06/18 21:05:00,6342.64,17.65,TRADE
VIC1,2026/06/18 21:10:00,6363.72,10.65,TRADE
VIC1,2026/06/18 21:15:00,6344.62,10.50,TRADE
VIC1,2026/06/18 21:20:00,6277,8.06,TRADE
VIC1,2026/06/18 21:25:00,6248.22,8.06,TRADE
VIC1,2026/06/18 21:30:00,6197.49,8.06,TRADE
VIC1,2026/06/18 21:35:00,6137.6,5.08,TRADE
VIC1,2026/06/18 21:40:00,6047.97,-0.05,TRADE
VIC1,2026/06/18 21:45:00,5971.44,-0.05,TRADE
VIC1,2026/06/18 21:50:00,6013.14,-0.05,TRADE
VIC1,2026/06/18 21:55:00,5962.59,-0.05,TRADE
VIC1,2026/06/18 22:00:00,5861.54,-0.10,TRADE
VIC1,2026/06/18 22:05:00,5848.54,-0.10,TRADE
VIC1,2026/06/18 22:10:00,5871.18,-0.10,TRADE
VIC1,2026/06/18 22:15:00,5842.63,-0.10,TRADE
VIC1,2026/06/18 22:20:00,5790.83,-0.10,TRADE
VIC1,2026/06/18 22:25:00,5801.13,-0.10,TRADE
VIC1,2026/06/18 22:30:00,5718.45,-0.10,TRADE
VIC1,2026/06/18 22:35:00,5707.46,-0.10,TRADE
VIC1,2026/06/18 22:40:00,5684.31,-0.10,TRADE
VIC1,2026/06/18 22:45:00,5537.42,-2.26,TRADE
VIC1,2026/06/18 22:50:00,5617.47,-2.05,TRADE
VIC1,2026/06/18 22:55:00,5559.34,-2,TRADE
VIC1,2026/06/18 23:00:00,5590.85,-0.10,TRADE
VIC1,2026/06/18 23:05:00,5461.98,-2.99,TRADE
VIC1,2026/06/18 23:10:00,5554.14,-2.50,TRADE
VIC1,2026/06/18 23:15:00,5608.21,-2.50,TRADE
VIC1,2026/06/18 23:20:00,5605.08,-1.09,TRADE
VIC1,2026/06/18 23:25:00,5578.81,-2.50,TRADE
VIC1,2026/06/18 23:30:00,5517.76,-2.50,TRADE
VIC1,2026/06/18 23:35:00,5580.15,-1.10,TRADE
VIC1,2026/06/18 23:40:00,5510.15,-0.10,TRADE
VIC1,2026/06/18 23:45:00,5460.31,-0.10,TRADE
VIC1,2026/06/18 23:50:00,5374.04,-2.07,TRADE
VIC1,2026/06/18 23:55:00,5276.06,-4.13,TRADE
VIC1,2026/06/19 00:00:00,5282.45,-2.99,TRADE
VIC1,2026/06/19 00:05:00,5330.85,-2.50,TRADE
VIC1,2026/06/19 00:10:00,5267.14,-2.50,TRADE
VIC1,2026/06/19 00:15:00,5270.24,-2.07,TRADE
VIC1,2026/06/19 00:20:00,5211.43,-2.07,TRADE
VIC1,2026/06/19 00:25:00,5215.92,-2.07,TRADE
VIC1,2026/06/19 00:30:00,5162.97,-2.29,TRADE
VIC1,2026/06/19 00:35:00,5115.67,-2.29,TRADE
VIC1,2026/06/19 00:40:00,5105.76,-2.07,TRADE
VIC1,2026/06/19 00:45:00,4967.55,-2.03,TRADE
VIC1,2026/06/19 00:50:00,4975.19,-0.10,TRADE
VIC1,2026/06/19 00:55:00,4983.33,-0.10,TRADE
VIC1,2026/06/19 01:00:00,4960.29,-0.10,TRADE
VIC1,2026/06/19 01:05:00,4845.61,-0.10,TRADE
VIC1,2026/06/19 01:10:00,4936.91,-0.10,TRADE
VIC1,2026/06/19 01:15:00,4863.68,-0.10,TRADE
VIC1,2026/06/19 01:20:00,4863.55,-0.10,TRADE
VIC1,2026/06/19 01:25:00,4841.83,-0.10,TRADE
VIC1,2026/06/19 01:30:00,4717.29,-1.14,TRADE
VIC1,2026/06/19 01:35:00,4711.52,-2.11,TRADE
VIC1,2026/06/19 01:40:00,4747.63,-1.11,TRADE
VIC1,2026/06/19 01:45:00,4700.32,-0.10,TRADE
VIC1,2026/06/19 01:50:00,4619.02,-1.14,TRADE
VIC1,2026/06/19 01:55:00,4651.4,-1.11,TRADE
VIC1,2026/06/19 02:00:00,4636.47,-0.10,TRADE
VIC1,2026/06/19 02:05:00,4606.82,-1.13,TRADE
VIC1,2026/06/19 02:10:00,4608.55,-1.14,TRADE
VIC1,2026/06/19 02:15:00,4568.08,-2.26,TRADE
VIC1,2026/06/19 02:20:00,4544.86,-2.29,TRADE
VIC1,2026/06/19 02:25:00,4600.31,-2.17,TRADE
VIC1,2026/06/19 02:30:00,4596.26,-2.17,TRADE
VIC1,2026/06/19 02:35:00,4497.03,-2.50,TRADE
VIC1,2026/06/19 02:40:00,4480.5,-2.29,TRADE
VIC1,2026/06/19 02:45:00,4490.12,-2.29,TRADE
VIC1,2026/06/19 02:50:00,4539.78,-2.50,TRADE
VIC1,2026/06/19 02:55:00,4517.09,-2.29,TRADE
VIC1,2026/06/19 03:00:00,4499.29,-2.67,TRADE
VIC1,2026/06/19 03:05:00,4469.72,-2.50,TRADE
VIC1,2026/06/19 03:10:00,4378.74,-3.10,TRADE
VIC1,2026/06/19 03:15:00,4400.79,-2.99,TRADE
VIC1,2026/06/19 03:20:00,4448.47,-2.50,TRADE
VIC1,2026/06/19 03:25:00,4487.29,-3.01,TRADE
VIC1,2026/06/19 03:30:00,4408.27,-3.15,TRADE
VIC1,2026/06/19 03:35:00,4458.64,-3.01,TRADE
VIC1,2026/06/19 03:40:00,4474.99,-3.01,TRADE
VIC1,2026/06/19 03:45:00,4448.26,-3.01,TRADE
VIC1,2026/06/19 03:50:00,4498.3,-2.99,TRADE
VIC1,2026/06/19 03:55:00,4423.96,-3.01,TRADE
VIC1,2026/06/19 04:00:00,4417.92,-3.20,TRADE
VIC1,2026/06/19 04:05:00,4513.07,-2.99,TRADE
VIC1,2026/06/19 04:10:00,4480.84,-2.99,TRADE
VIC1,2026/06/19 04:15:00,4500.17,-2.99,TRADE
VIC1,2026/06/19 04:20:00,4569.32,-2.50,TRADE
VIC1,2026/06/19 04:25:00,4481.58,-3.01,TRADE
VIC1,2026/06/19 04:30:00,4560.71,-2.99,TRADE
VIC1,2026/06/19 04:35:00,4588.27,-3.15,TRADE
VIC1,2026/06/19 04:40:00,4624.22,-3.01,TRADE
VIC1,2026/06/19 04:45:00,4679.18,-3.01,TRADE
VIC1,2026/06/19 04:50:00,4626.5,-3.01,TRADE
VIC1,2026/06/19 04:55:00,4705.78,-3.01,TRADE
VIC1,2026/06/19 05:00:00,4747.53,-3.01,TRADE
VIC1,2026/06/19 05:05:00,4680.75,-2.50,TRADE
VIC1,2026/06/19 05:10:00,4805.92,-2.09,TRADE
VIC1,2026/06/19 05:15:00,4818.79,-2.50,TRADE
VIC1,2026/06/19 05:20:00,4868.79,-2.10,TRADE
VIC1,2026/06/19 05:25:00,4872.63,-2.13,TRADE
VIC1,2026/06/19 05:30:00,4849.68,-2.50,TRADE
VIC1,2026/06/19 05:35:00,4862.5,-2.50,TRADE
VIC1,2026/06/19 05:40:00,5021.91,-2.13,TRADE
VIC1,2026/06/19 05:45:00,5055.57,-2.12,TRADE
VIC1,2026/06/19 05:50:00,5067.51,-2.50,TRADE
VIC1,2026/06/19 05:55:00,5080.99,-2.13,TRADE
VIC1,2026/06/19 06:00:00,5190.93,-2.15,TRADE
VIC1,2026/06/19 06:05:00,5241.12,-0.10,TRADE
VIC1,2026/06/19 06:10:00,5381.42,-0.10,TRADE
VIC1,2026/06/19 06:15:00,5496.91,-0.10,TRADE
VIC1,2026/06/19 06:20:00,5550.37,-0.05,TRADE
VIC1,2026/06/19 06:25:00,5498.63,-0.10,TRADE
VIC1,2026/06/19 06:30:00,5592.36,-0.10,TRADE
VIC1,2026/06/19 06:35:00,5669.89,-0.05,TRADE
VIC1,2026/06/19 06:40:00,5826.85,-0.05,TRADE
VIC1,2026/06/19 06:45:00,5952.65,0,TRADE
VIC1,2026/06/19 06:50:00,6015.81,0.05,TRADE
VIC1,2026/06/19 06:55:00,6102.51,8.94,TRADE
VIC1,2026/06/19 07:00:00,6186.45,10.50,TRADE
VIC1,2026/06/19 07:05:00,6311.52,10.65,TRADE
VIC1,2026/06/19 07:10:00,6370.41,10.65,TRADE
VIC1,2026/06/19 07:15:00,6467.69,10.65,TRADE
VIC1,2026/06/19 07:20:00,6514.34,10.50,TRADE
VIC1,2026/06/19 07:25:00,6633.01,17.67,TRADE
VIC1,2026/06/19 07:30:00,6771.75,40.29,TRADE
VIC1,2026/06/19 07:35:00,6816.33,10.65,TRADE
VIC1,2026/06/19 07:40:00,6775.47,13.53,TRADE
VIC1,2026/06/19 07:45:00,6953.28,40.29,TRADE
VIC1,2026/06/19 07:50:00,6971.98,38.23,TRADE
VIC1,2026/06/19 07:55:00,6990.68,34.32,TRADE
VIC1,2026/06/19 08:00:00,6973.86,33.16,TRADE
VIC1,2026/06/19 08:05:00,6978.46,22.69,TRADE
VIC1,2026/06/19 08:10:00,6960.14,22.69,TRADE
VIC1,2026/06/19 08:15:00,6958.38,10.65,TRADE
VIC1,2026/06/19 08:20:00,6877.47,10.50,TRADE
VIC1,2026/06/19 08:25:00,6925.28,10.65,TRADE
VIC1,2026/06/19 08:30:00,6870.23,8.94,TRADE
VIC1,2026/06/19 08:35:00,6919.51,10.50,TRADE
VIC1,2026/06/19 08:40:00,6847,8.94,TRADE
VIC1,2026/06/19 08:45:00,6816.97,10.50,TRADE
VIC1,2026/06/19 08:50:00,6772.11,10.50,TRADE
VIC1,2026/06/19 08:55:00,6726.48,10.65,TRADE
VIC1,2026/06/19 09:00:00,6748.74,10.65,TRADE
VIC1,2026/06/19 09:05:00,6723.72,10.65,TRADE
VIC1,2026/06/19 09:10:00,6703.22,10.50,TRADE
VIC1,2026/06/19 09:15:00,6605.94,-0.10,TRADE
VIC1,2026/06/19 09:20:00,6538.25,5.08,TRADE
VIC1,2026/06/19 09:25:00,6447.2,-0.10,TRADE
VIC1,2026/06/19 09:30:00,6432.1,-0.10,TRADE
VIC1,2026/06/19 09:35:00,6295.24,-0.10,TRADE
VIC1,2026/06/19 09:40:00,6341.08,-0.10,TRADE
VIC1,2026/06/19 09:45:00,6263.93,0,TRADE
VIC1,2026/06/19 09:50:00,6211.97,0,TRADE
VIC1,2026/06/19 09:55:00,6108.24,-2.02,TRADE
VIC1,2026/06/19 10:00:00,6120.97,-2.01,TRADE
VIC1,2026/06/19 10:05:00,6113.87,-0.10,TRADE
VIC1,2026/06/19 10:10:00,6222.04,-0.10,TRADE
VIC1,2026/06/19 10:15:00,6250.5,-0.10,TRADE
VIC1,2026/06/19 10:20:00,6264.61,-0.10,TRADE
VIC1,2026/06/19 10:25:00,6277.37,-0.10,TRADE
VIC1,2026/06/19 10:30:00,6292.97,0.01,TRADE
VIC1,2026/06/19 10:35:00,6316.23,0.01,TRADE
VIC1,2026/06/19 10:40:00,6253.15,-0.10,TRADE
VIC1,2026/06/19 10:45:00,6286.82,10.50,TRADE
VIC1,2026/06/19 10:50:00,6254.7,5.08,TRADE
VIC1,2026/06/19 10:55:00,6249.79,-0.10,TRADE
VIC1,2026/06/19 11:00:00,6208.17,0.01,TRADE
VIC1,2026/06/19 11:05:00,6164.17,5.08,TRADE
VIC1,2026/06/19 11:10:00,6437.38,10.50,TRADE
VIC1,2026/06/19 11:15:00,6401.14,10.50,TRADE
VIC1,2026/06/19 11:20:00,6238.15,8.94,TRADE
VIC1,2026/06/19 11:25:00,6307.89,8.94,TRADE
VIC1,2026/06/19 11:30:00,6260.88,-0.10,TRADE
VIC1,2026/06/19 11:35:00,6302.22,5.08,TRADE
VIC1,2026/06/19 11:40:00,6307.26,10.88,TRADE
VIC1,2026/06/19 11:45:00,6200.26,10.65,TRADE
VIC1,2026/06/19 11:50:00,6272.55,10.82,TRADE
VIC1,2026/06/19 11:55:00,6219.25,0,TRADE
VIC1,2026/06/19 12:00:00,6210.5,10.50,TRADE
VIC1,2026/06/19 12:05:00,6121.44,10.50,TRADE
VIC1,2026/06/19 12:10:00,6139.85,10.50,TRADE
VIC1,2026/06/19 12:15:00,6151.26,13.88,TRADE
VIC1,2026/06/19 12:20:00,6064.51,10.50,TRADE
VIC1,2026/06/19 12:25:00,6081.33,10.72,TRADE
VIC1,2026/06/19 12:30:00,6049.17,10.65,TRADE
VIC1,2026/06/19 12:35:00,6010.9,10.50,TRADE
VIC1,2026/06/19 12:40:00,6017.06,10.50,TRADE
VIC1,2026/06/19 12:45:00,5972.95,20.04,TRADE
VIC1,2026/06/19 12:50:00,6046.92,17.67,TRADE
VIC1,2026/06/19 12:55:00,5931.51,23.71,TRADE
VIC1,2026/06/19 13:00:00,6003.04,19.29,TRADE
VIC1,2026/06/19 13:05:00,5998.03,19.04,TRADE
VIC1,2026/06/19 13:10:00,5981.76,20.19,TRADE
VIC1,2026/06/19 13:15:00,5960.37,18.17,TRADE
VIC1,2026/06/19 13:20:00,5862.35,42.21,TRADE
VIC1,2026/06/19 13:25:00,5927.13,40.29,TRADE
VIC1,2026/06/19 13:30:00,5973.91,36.60,TRADE
VIC1,2026/06/19 13:35:00,5914.69,36.56,TRADE
VIC1,2026/06/19 13:40:00,5960.56,37.14,TRADE
VIC1,2026/06/19 13:45:00,5910.62,51.45,TRADE
VIC1,2026/06/19 13:50:00,5936.11,55.61,TRADE
VIC1,2026/06/19 13:55:00,5899.22,40.29,TRADE
VIC1,2026/06/19 14:00:00,5925.16,40.29,TRADE
VIC1,2026/06/19 14:05:00,5820.14,54.47,TRADE
VIC1,2026/06/19 14:10:00,5720.51,39.68,TRADE
VIC1,2026/06/19 14:15:00,5750.02,50.87,TRADE
VIC1,2026/06/19 14:20:00,5816.21,40.29,TRADE
VIC1,2026/06/19 14:25:00,5895,74.40,TRADE
VIC1,2026/06/19 14:30:00,5854.97,60.44,TRADE
VIC1,2026/06/19 14:35:00,5934.94,65,TRADE
VIC1,2026/06/19 14:40:00,5926.78,59.58,TRADE
VIC1,2026/06/19 14:45:00,5972.54,48.39,TRADE
VIC1,2026/06/19 14:50:00,5941.88,52.19,TRADE
VIC1,2026/06/19 14:55:00,5965.61,39.20,TRADE
VIC1,2026/06/19 15:00:00,6100.26,52.60,TRADE
VIC1,2026/06/19 15:05:00,5994.89,39.20,TRADE
VIC1,2026/06/19 15:10:00,6069.18,55.50,TRADE
VIC1,2026/06/19 15:15:00,6102.29,38.11,TRADE
VIC1,2026/06/19 15:20:00,6146.25,69.69,TRADE
VIC1,2026/06/19 15:25:00,6173.38,69.06,TRADE
VIC1,2026/06/19 15:30:00,6245.34,60.59,TRADE
VIC1,2026/06/19 15:35:00,6275.1,46.50,TRADE
VIC1,2026/06/19 15:40:00,6338.6,41.07,TRADE
VIC1,2026/06/19 15:45:00,6443.16,56.54,TRADE
VIC1,2026/06/19 15:50:00,6347.15,55.86,TRADE
VIC1,2026/06/19 15:55:00,6435.71,52.76,TRADE
VIC1,2026/06/19 16:00:00,6540.48,74.90,TRADE
VIC1,2026/06/19 16:05:00,6549.25,70.39,TRADE
VIC1,2026/06/19 16:10:00,6564.81,69.84,TRADE
VIC1,2026/06/19 16:15:00,6599.77,74.96,TRADE
VIC1,2026/06/19 16:20:00,6678.93,77.56,TRADE
VIC1,2026/06/19 16:25:00,6715.58,75.38,TRADE
VIC1,2026/06/19 16:30:00,6670.64,77.15,TRADE
VIC1,2026/06/19 16:35:00,6719.58,72.78,TRADE
VIC1,2026/06/19 16:40:00,6741.63,74.39,TRADE
VIC1,2026/06/19 16:45:00,6918.55,78.77,TRADE
VIC1,2026/06/19 16:50:00,6958.56,80.16,TRADE
VIC1,2026/06/19 16:55:00,7048.28,80.50,TRADE
VIC1,2026/06/19 17:00:00,7021.7,79.61,TRADE
VIC1,2026/06/19 17:05:00,7135.74,75.07,TRADE
VIC1,2026/06/19 17:10:00,7123.14,75.07,TRADE
VIC1,2026/06/19 17:15:00,7067.81,69.97,TRADE
VIC1,2026/06/19 17:20:00,7146.28,75.07,TRADE
VIC1,2026/06/19 17:25:00,7276.17,77.90,TRADE
VIC1,2026/06/19 17:30:00,7321.17,80.50,TRADE
VIC1,2026/06/19 17:35:00,7334.87,75.11,TRADE
VIC1,2026/06/19 17:40:00,7316.85,76.04,TRADE
VIC1,2026/06/19 17:45:00,7388.73,75.07,TRADE
VIC1,2026/06/19 17:50:00,7332.47,75.07,TRADE
VIC1,2026/06/19 17:55:00,7329.2,74.58,TRADE
VIC1,2026/06/19 18:00:00,7363.95,75.25,TRADE
VIC1,2026/06/19 18:05:00,7368.72,74.61,TRADE
VIC1,2026/06/19 18:10:00,7333.76,75.07,TRADE
VIC1,2026/06/19 18:15:00,7350.07,72.20,TRADE
VIC1,2026/06/19 18:20:00,7241,70.24,TRADE
VIC1,2026/06/19 18:25:00,7246.28,71.24,TRADE
VIC1,2026/06/19 18:30:00,7317.26,70.73,TRADE
VIC1,2026/06/19 18:35:00,7290.86,69.53,TRADE
VIC1,2026/06/19 18:40:00,7241.9,71.16,TRADE
VIC1,2026/06/19 18:45:00,7197.91,69.69,TRADE
VIC1,2026/06/19 18:50:00,7227.14,80.68,TRADE
VIC1,2026/06/19 18:55:00,7152.62,69.90,TRADE
VIC1,2026/06/19 19:00:00,7131.79,70.04,TRADE
VIC1,2026/06/19 19:05:00,7087.92,74.84,TRADE
VIC1,2026/06/19 19:10:00,7139.46,73.43,TRADE
VIC1,2026/06/19 19:15:00,7095.94,70.29,TRADE
VIC1,2026/06/19 19:20:00,6999.69,68.48,TRADE
VIC1,2026/06/19 19:25:00,7047.49,69.14,TRADE
VIC1,2026/06/19 19:30:00,6900.81,66.24,TRADE
VIC1,2026/06/19 19:35:00,7014.27,68.13,TRADE
VIC1,2026/06/19 19:40:00,6901.09,67.50,TRADE
VIC1,2026/06/19 19:45:00,6851.61,66.07,TRADE
VIC1,2026/06/19 19:50:00,6885.07,68.93,TRADE
VIC1,2026/06/19 19:55:00,6860.93,68.21,TRADE
VIC1,2026/06/19 20:00:00,6836.37,64.55,TRADE
VIC1,2026/06/19 20:05:00,6803.88,63.57,TRADE
VIC1,2026/06/19 20:10:00,6718.55,64.45,TRADE
VIC1,2026/06/19 20:15:00,6728.09,64.45,TRADE
VIC1,2026/06/19 20:20:00,6702.36,60.85,TRADE
VIC1,2026/06/19 20:25:00,6695.23,60.33,TRADE
VIC1,2026/06/19 20:30:00,6590.95,55.64,TRADE
VIC1,2026/06/19 20:35:00,6622.19,57.60,TRADE
VIC1,2026/06/19 20:40:00,6591.11,61.63,TRADE
VIC1,2026/06/19 20:45:00,6563.87,60.45,TRADE
VIC1,2026/06/19 20:50:00,6568.94,61.19,TRADE
VIC1,2026/06/19 20:55:00,6446.92,59.93,TRADE
VIC1,2026/06/19 21:00:00,6368.17,59.27,TRADE
VIC1,2026/06/19 21:05:00,6340.47,63.60,TRADE
VIC1,2026/06/19 21:10:00,6346.3,69.62,TRADE
VIC1,2026/06/19 21:15:00,6345.9,64.36,TRADE
VIC1,2026/06/19 21:20:00,6329.23,64.91,TRADE
VIC1,2026/06/19 21:25:00,6241.2,62.45,TRADE
VIC1,2026/06/19 21:30:00,6240.05,61.94,TRADE
VIC1,2026/06/19 21:35:00,6227.71,69.64,TRADE
VIC1,2026/06/19 21:40:00,6131.38,68.51,TRADE
VIC1,2026/06/19 21:45:00,6051.71,56.79,TRADE
VIC1,2026/06/19 21:50:00,6125.62,65.28,TRADE
VIC1,2026/06/19 21:55:00,6054.72,69.54,TRADE
VIC1,2026/06/19 22:00:00,6052.64,70.08,TRADE
VIC1,2026/06/19 22:05:00,5944.6,63.08,TRADE
VIC1,2026/06/19 22:10:00,5928.44,70.44,TRADE
VIC1,2026/06/19 22:15:00,5928.68,70.77,TRADE
VIC1,2026/06/19 22:20:00,5891.82,70.80,TRADE
VIC1,2026/06/19 22:25:00,5793.12,69.73,TRADE
VIC1,2026/06/19 22:30:00,5726.25,58.47,TRADE
VIC1,2026/06/19 22:35:00,5633.58,60.93,TRADE
VIC1,2026/06/19 22:40:00,5600.81,60.55,TRADE
VIC1,2026/06/19 22:45:00,5588.27,60.59,TRADE
VIC1,2026/06/19 22:50:00,5535.27,61.63,TRADE
VIC1,2026/06/19 22:55:00,5558.48,60.77,TRADE
VIC1,2026/06/19 23:00:00,5552.08,58.28,TRADE
VIC1,2026/06/19 23:05:00,5529.38,61.31,TRADE
VIC1,2026/06/19 23:10:00,5677.52,69.75,TRADE
VIC1,2026/06/19 23:15:00,5657.51,61.89,TRADE
VIC1,2026/06/19 23:20:00,5655.39,64.02,TRADE
VIC1,2026/06/19 23:25:00,5661.83,57.14,TRADE
VIC1,2026/06/19 23:30:00,5570.71,63.03,TRADE
VIC1,2026/06/19 23:35:00,5579.18,59.70,TRADE
VIC1,2026/06/19 23:40:00,5599.01,62.07,TRADE
VIC1,2026/06/19 23:45:00,5535.92,57.63,TRADE
VIC1,2026/06/19 23:50:00,5446.35,63.15,TRADE
VIC1,2026/06/19 23:55:00,5363.2,50.39,TRADE
VIC1,2026/06/20 00:00:00,5316.65,50.47,TRADE
VIC1,2026/06/20 00:05:00,5384.13,61.57,TRADE
VIC1,2026/06/20 00:10:00,5387.9,63.72,TRADE
VIC1,2026/06/20 00:15:00,5353.71,55.90,TRADE
VIC1,2026/06/20 00:20:00,5325.74,60.92,TRADE
VIC1,2026/06/20 00:25:00,5206.82,53.43,TRADE
VIC1,2026/06/20 00:30:00,5214.19,61.02,TRADE
VIC1,2026/06/20 00:35:00,5141.47,50.93,TRADE
VIC1,2026/06/20 00:40:00,5196,65.28,TRADE
VIC1,2026/06/20 00:45:00,5097.27,61.58,TRADE
VIC1,2026/06/20 00:50:00,5144.19,58.90,TRADE
VIC1,2026/06/20 00:55:00,5110.97,59.17,TRADE
VIC1,2026/06/20 01:00:00,5110.59,58.06,TRADE
VIC1,2026/06/20 01:05:00,5092.58,48.17,TRADE
VIC1,2026/06/20 01:10:00,4988.78,55.22,TRADE
VIC1,2026/06/20 01:15:00,4945.29,58.09,TRADE
VIC1,2026/06/20 01:20:00,5000.99,63.38,TRADE
VIC1,2026/06/20 01:25:00,4888.62,50.62,TRADE
VIC1,2026/06/20 01:30:00,4859.58,50.76,TRADE
VIC1,2026/06/20 01:35:00,4891.04,58.67,TRADE
VIC1,2026/06/20 01:40:00,4793.57,60.52,TRADE
VIC1,2026/06/20 01:45:00,4834.09,50.49,TRADE
VIC1,2026/06/20 01:50:00,4788.78,51.61,TRADE
VIC1,2026/06/20 01:55:00,4770.6,58.67,TRADE
VIC1,2026/06/20 02:00:00,4787.29,50.82,TRADE
VIC1,2026/06/20 02:05:00,4674.78,48.49,TRADE
VIC1,2026/06/20 02:10:00,4723.44,50.84,TRADE
VIC1,2026/06/20 02:15:00,4706.52,50.52,TRADE
VIC1,2026/06/20 02:20:00,4624.85,50,TRADE
VIC1,2026/06/20 02:25:00,4654.59,50.60,TRADE
VIC1,2026/06/20 02:30:00,4662.36,50.56,TRADE
VIC1,2026/06/20 02:35:00,4659.39,49.89,TRADE
VIC1,2026/06/20 02:40:00,4641.66,49.84,TRADE
VIC1,2026/06/20 02:45:00,4552.19,49.55,TRADE
VIC1,2026/06/20 02:50:00,4498.71,49.76,TRADE
VIC1,2026/06/20 02:55:00,4553.23,50.18,TRADE
VIC1,2026/06/20 03:00:00,4530.46,50,TRADE
VIC1,2026/06/20 03:05:00,4528.8,50.67,TRADE
VIC1,2026/06/20 03:10:00,4537.98,50.46,TRADE
VIC1,2026/06/20 03:15:00,4549.74,50.24,TRADE
VIC1,2026/06/20 03:20:00,4560.99,49.78,TRADE
VIC1,2026/06/20 03:25:00,4527.33,49.77,TRADE
VIC1,2026/06/20 03:30:00,4426.06,50.10,TRADE
VIC1,2026/06/20 03:35:00,4512.51,49.05,TRADE
VIC1,2026/06/20 03:40:00,4510.34,50.69,TRADE
VIC1,2026/06/20 03:45:00,4396.68,39.68,TRADE
VIC1,2026/06/20 03:50:00,4470.32,49.44,TRADE
VIC1,2026/06/20 03:55:00,4466.93,50.42,TRADE
VIC1,2026/06/20 04:00:00,4499.08,50,TRADE
VIC1,2026/06/20 04:05:00,4494.87,50.94,TRADE
VIC1,2026/06/20 04:10:00,4406.07,49.98,TRADE
VIC1,2026/06/20 04:15:00,4400.66,50.94,TRADE
VIC1,2026/06/20 04:20:00,4452.95,52.24,TRADE
VIC1,2026/06/20 04:25:00,4470.7,50,TRADE
VIC1,2026/06/20 04:30:00,4406.35,42.42,TRADE
VIC1,2026/06/20 04:35:00,4487.27,49.74,TRADE
VIC1,2026/06/20 04:40:00,4532.08,53.07,TRADE
VIC1,2026/06/20 04:45:00,4613.06,50,TRADE
VIC1,2026/06/20 04:50:00,4565.82,50.36,TRADE
VIC1,2026/06/20 04:55:00,4475.76,52.67,TRADE
VIC1,2026/06/20 05:00:00,4499.24,50.94,TRADE
VIC1,2026/06/20 05:05:00,4609.36,50.94,TRADE
VIC1,2026/06/20 05:10:00,4655.98,60.20,TRADE
VIC1,2026/06/20 05:15:00,4628.72,58.66,TRADE
VIC1,2026/06/20 05:20:00,4682.81,49.51,TRADE
VIC1,2026/06/20 05:25:00,4718.23,61.58,TRADE
VIC1,2026/06/20 05:30:00,4727.83,61.97,TRADE
VIC1,2026/06/20 05:35:00,4741.35,45.24,TRADE
VIC1,2026/06/20 05:40:00,4764.79,39.65,TRADE
VIC1,2026/06/20 05:45:00,4707.24,43.19,TRADE
VIC1,2026/06/20 05:50:00,4722.21,39.66,TRADE
VIC1,2026/06/20 05:55:00,4726.82,61.12,TRADE
VIC1,2026/06/20 06:00:00,4798.27,43.19,TRADE
VIC1,2026/06/20 06:05:00,4878.21,39.68,TRADE
VIC1,2026/06/20 06:10:00,4930.91,57.53,TRADE
VIC1,2026/06/20 06:15:00,4970.49,58.67,TRADE
VIC1,2026/06/20 06:20:00,5024.63,39.63,TRADE
VIC1,2026/06/20 06:25:00,5031.13,40.22,TRADE
VIC1,2026/06/20 06:30:00,4978.58,57.48,TRADE
VIC1,2026/06/20 06:35:00,4990.35,61.97,TRADE
VIC1,2026/06/20 06:40:00,5034.97,60.68,TRADE
VIC1,2026/06/20 06:45:00,5158.92,60.68,TRADE
VIC1,2026/06/20 06:50:00,5327.81,61.77,TRADE
VIC1,2026/06/20 06:55:00,5263.36,60.77,TRADE
VIC1,2026/06/20 07:00:00,5293.65,65.28,TRADE
VIC1,2026/06/20 07:05:00,5367.82,48.69,TRADE
VIC1,2026/06/20 07:10:00,5329.17,44.93,TRADE
