REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2026/07/13 17:40:00,7868.24,103.40,TRADE
VIC1,2026/07/13 17:45:00,7960.8,33.51,TRADE
VIC1,2026/07/13 17:50:00,7958.53,8.81,TRADE
VIC1,2026/07/13 17:55:00,8051.86,8.81,TRADE
VIC1,2026/07/13 18:00:00,8115.43,115,TRADE
VIC1,2026/07/13 18:05:00,8049.59,0.85,TRADE
VIC1,2026/07/13 18:10:00,8002.62,8.81,TRADE
VIC1,2026/07/13 18:15:00,7929.79,-4.67,TRADE
VIC1,2026/07/13 18:20:00,8015.79,217.65,TRADE
VIC1,2026/07/13 18:25:00,7996.18,8.81,TRADE
VIC1,2026/07/13 18:30:00,7868.33,78.71,TRADE
VIC1,2026/07/13 18:35:00,7835.61,180.30,TRADE
VIC1,2026/07/13 18:40:00,7714.36,186.44,TRADE
VIC1,2026/07/13 18:45:00,7724.89,109.68,TRADE
VIC1,2026/07/13 18:50:00,7718.05,109.68,TRADE
VIC1,2026/07/13 18:55:00,7764.06,110.70,TRADE
VIC1,2026/07/13 19:00:00,7746.89,113.64,TRADE
VIC1,2026/07/13 19:05:00,7642.78,0.67,TRADE
VIC1,2026/07/13 19:10:00,7697.26,210.68,TRADE
VIC1,2026/07/13 19:15:00,7592.15,221.85,TRADE
VIC1,2026/07/13 19:20:00,7567.76,-20.72,TRADE
VIC1,2026/07/13 19:25:00,7537.2,191.55,TRADE
VIC1,2026/07/13 19:30:00,7450.97,-211.92,TRADE
VIC1,2026/07/13 19:35:00,7456.72,167.68,TRADE
VIC1,2026/07/13 19:40:00,7607.24,93.14,TRADE
VIC1,2026/07/13 19:45:00,7420.24,111.97,TRADE
VIC1,2026/07/13 19:50:00,7386.2,-181.24,TRADE
VIC1,2026/07/13 19:55:00,7439.78,42.64,TRADE
VIC1,2026/07/13 20:00:00,7524.15,-33.18,TRADE
VIC1,2026/07/13 20:05:00,7458.37,14.55,TRADE
VIC1,2026/07/13 20:10:00,7415.05,-51.17,TRADE
VIC1,2026/07/13 20:15:00,7364.53,26.11,TRADE
VIC1,2026/07/13 20:20:00,7354.4,-4.67,TRADE
VIC1,2026/07/13 20:25:00,7239.02,17.30,TRADE
VIC1,2026/07/13 20:30:00,7290.12,-40.71,TRADE
VIC1,2026/07/13 20:35:00,7310.25,28.76,TRADE
VIC1,2026/07/13 20:40:00,7258.87,-20.93,TRADE
VIC1,2026/07/13 20:45:00,7196.68,15.63,TRADE
VIC1,2026/07/13 20:50:00,7236.43,2.20,TRADE
VIC1,2026/07/13 20:55:00,7159.5,-52.96,TRADE
VIC1,2026/07/13 21:00:00,7068.52,-1.10,TRADE
VIC1,2026/07/13 21:05:00,6956.71,13.32,TRADE
VIC1,2026/07/13 21:10:00,7053.25,-1.10,TRADE
VIC1,2026/07/13 21:15:00,6983.77,16.28,TRADE
VIC1,2026/07/13 21:20:00,6743.25,-1.17,TRADE
VIC1,2026/07/13 21:25:00,6830.87,-4.72,TRADE
VIC1,2026/07/13 21:30:00,6807.32,19.74,TRADE
VIC1,2026/07/13 21:35:00,6757.71,-50.20,TRADE
VIC1,2026/07/13 21:40:00,6697.24,21.60,TRADE
VIC1,2026/07/13 21:45:00,6603.12,-46.93,TRADE
VIC1,2026/07/13 21:50:00,6707.67,-1.15,TRADE
VIC1,2026/07/13 21:55:00,6570.02,-1.15,TRADE
VIC1,2026/07/13 22:00:00,6482.42,-1.15,TRADE
VIC1,2026/07/13 22:05:00,6406.98,-1.15,TRADE
VIC1,2026/07/13 22:10:00,6472.07,-1.15,TRADE
VIC1,2026/07/13 22:15:00,6352.44,-1.15,TRADE
VIC1,2026/07/13 22:20:00,6338.46,-1.15,TRADE
VIC1,2026/07/13 22:25:00,6244.44,-1.15,TRADE
VIC1,2026/07/13 22:30:00,6180.54,-1.15,TRADE
VIC1,2026/07/13 22:35:00,6087.85,-1.15,TRADE
VIC1,2026/07/13 22:40:00,6033.81,-1.15,TRADE
VIC1,2026/07/13 22:45:00,5898.98,-1.15,TRADE
VIC1,2026/07/13 22:50:00,5861.62,-1.10,TRADE
VIC1,2026/07/13 22:55:00,5842.51,-1.10,TRADE
VIC1,2026/07/13 23:00:00,5906.2,-1.10,TRADE
VIC1,2026/07/13 23:05:00,5830.32,-1.10,TRADE
VIC1,2026/07/13 23:10:00,5879.5,-0.95,TRADE
VIC1,2026/07/13 23:15:00,5975.37,-0.60,TRADE
VIC1,2026/07/13 23:20:00,5963.08,-1,TRADE
VIC1,2026/07/13 23:25:00,5927.1,0.15,TRADE
VIC1,2026/07/13 23:30:00,5908.1,9.80,TRADE
VIC1,2026/07/13 23:35:00,5781.04,0,TRADE
VIC1,2026/07/13 23:40:00,5710.67,-1.10,TRADE
VIC1,2026/07/13 23:45:00,5703.19,-1.10,TRADE
VIC1,2026/07/13 23:50:00,5655.93,-1.10,TRADE
VIC1,2026/07/13 23:55:00,5640.59,-1.10,TRADE
VIC1,2026/07/14 00:00:00,5617.21,-1.10,TRADE
VIC1,2026/07/14 00:05:00,5539.67,-1.10,TRADE
VIC1,2026/07/14 00:10:00,5483.29,-1.10,TRADE
VIC1,2026/07/14 00:15:00,5506.02,-1.10,TRADE
VIC1,2026/07/14 00:20:00,5462.14,-1.10,TRADE
VIC1,2026/07/14 00:25:00,5466.73,-1.10,TRADE
VIC1,2026/07/14 00:30:00,5478.73,-0.99,TRADE
VIC1,2026/07/14 00:35:00,5356.86,-1.01,TRADE
VIC1,2026/07/14 00:40:00,5405.67,-1.10,TRADE
VIC1,2026/07/14 00:45:00,5386.88,0,TRADE
VIC1,2026/07/14 00:50:00,5371.81,0,TRADE
VIC1,2026/07/14 00:55:00,5370.45,-1.02,TRADE
VIC1,2026/07/14 01:00:00,5261.37,0,TRADE
VIC1,2026/07/14 01:05:00,5229.8,-1.10,TRADE
VIC1,2026/07/14 01:10:00,5300.19,0,TRADE
VIC1,2026/07/14 01:15:00,5266.62,-1.10,TRADE
VIC1,2026/07/14 01:20:00,5127.34,-1.10,TRADE
VIC1,2026/07/14 01:25:00,5159.8,-0.02,TRADE
VIC1,2026/07/14 01:30:00,5172.78,-1.10,TRADE
VIC1,2026/07/14 01:35:00,5158.93,-1.10,TRADE
VIC1,2026/07/14 01:40:00,5117.21,-0.02,TRADE
VIC1,2026/07/14 01:45:00,5008.83,-1.10,TRADE
VIC1,2026/07/14 01:50:00,5004.39,-1.15,TRADE
VIC1,2026/07/14 01:55:00,5051.2,-1.10,TRADE
VIC1,2026/07/14 02:00:00,4951.71,-1.15,TRADE
VIC1,2026/07/14 02:05:00,4937.1,-1.15,TRADE
VIC1,2026/07/14 02:10:00,4925.66,-1.15,TRADE
VIC1,2026/07/14 02:15:00,4985.56,-1.15,TRADE
VIC1,2026/07/14 02:20:00,4979.2,-1.10,TRADE
VIC1,2026/07/14 02:25:00,4938.8,-1.15,TRADE
VIC1,2026/07/14 02:30:00,4964.67,-1.15,TRADE
VIC1,2026/07/14 02:35:00,4883.71,-1.10,TRADE
VIC1,2026/07/14 02:40:00,4816.12,-1.10,TRADE
VIC1,2026/07/14 02:45:00,4855.83,-1.10,TRADE
VIC1,2026/07/14 02:50:00,4930.69,-1.15,TRADE
VIC1,2026/07/14 02:55:00,4911.53,-1.15,TRADE
VIC1,2026/07/14 03:00:00,4904.45,-1.15,TRADE
VIC1,2026/07/14 03:05:00,4892,-1.15,TRADE
VIC1,2026/07/14 03:10:00,4898.1,-1.10,TRADE
VIC1,2026/07/14 03:15:00,4879.64,-1.15,TRADE
VIC1,2026/07/14 03:20:00,4795.22,-1.10,TRADE
VIC1,2026/07/14 03:25:00,4815.03,-1.15,TRADE
VIC1,2026/07/14 03:30:00,4855.76,-1.15,TRADE
VIC1,2026/07/14 03:35:00,4759.45,-1.10,TRADE
VIC1,2026/07/14 03:40:00,4767.54,-1.15,TRADE
VIC1,2026/07/14 03:45:00,4788.28,-1.15,TRADE
VIC1,2026/07/14 03:50:00,4831.65,-1.10,TRADE
VIC1,2026/07/14 03:55:00,4828.53,-1.10,TRADE
VIC1,2026/07/14 04:00:00,4703.86,-1.12,TRADE
VIC1,2026/07/14 04:05:00,4697.66,-1.15,TRADE
VIC1,2026/07/14 04:10:00,4830.76,-1.15,TRADE
VIC1,2026/07/14 04:15:00,4847.71,-1.15,TRADE
VIC1,2026/07/14 04:20:00,4777.2,-1.15,TRADE
VIC1,2026/07/14 04:25:00,4854.88,-1.15,TRADE
VIC1,2026/07/14 04:30:00,4846.45,-1.15,TRADE
VIC1,2026/07/14 04:35:00,4853.54,-1.15,TRADE
VIC1,2026/07/14 04:40:00,4801.69,-5,TRADE
VIC1,2026/07/14 04:45:00,4784.63,-5,TRADE
VIC1,2026/07/14 04:50:00,4790.96,-5,TRADE
VIC1,2026/07/14 04:55:00,4907.69,-5,TRADE
VIC1,2026/07/14 05:00:00,4920.1,-1.15,TRADE
VIC1,2026/07/14 05:05:00,4964.64,-1.15,TRADE
VIC1,2026/07/14 05:10:00,5041.33,-1.15,TRADE
VIC1,2026/07/14 05:15:00,5058.38,-1.15,TRADE
VIC1,2026/07/14 05:20:00,5061.22,-1.15,TRADE
VIC1,2026/07/14 05:25:00,5082.84,-1.15,TRADE
VIC1,2026/07/14 05:30:00,5181.56,-1.15,TRADE
VIC1,2026/07/14 05:35:00,5235.98,-1.15,TRADE
VIC1,2026/07/14 05:40:00,5194.51,-1.15,TRADE
VIC1,2026/07/14 05:45:00,5286.45,-1.15,TRADE
VIC1,2026/07/14 05:50:00,5407.18,-1.15,TRADE
VIC1,2026/07/14 05:55:00,5399.62,-1.15,TRADE
VIC1,2026/07/14 06:00:00,5416.6,-1.15,TRADE
VIC1,2026/07/14 06:05:00,5588.99,-1.10,TRADE
VIC1,2026/07/14 06:10:00,5722.7,-1.10,TRADE
VIC1,2026/07/14 06:15:00,5751.59,-1.10,TRADE
VIC1,2026/07/14 06:20:00,5933.92,-0.63,TRADE
VIC1,2026/07/14 06:25:00,6021.98,0,TRADE
VIC1,2026/07/14 06:30:00,6024.34,29.54,TRADE
VIC1,2026/07/14 06:35:00,6120.31,-0.63,TRADE
VIC1,2026/07/14 06:40:00,6301.25,27.97,TRADE
VIC1,2026/07/14 06:45:00,6398.26,25.12,TRADE
VIC1,2026/07/14 06:50:00,6515.43,31.56,TRADE
VIC1,2026/07/14 06:55:00,6624.1,31.88,TRADE
VIC1,2026/07/14 07:00:00,6735.6,31.09,TRADE
VIC1,2026/07/14 07:05:00,6760.69,27.39,TRADE
VIC1,2026/07/14 07:10:00,6877.6,28.22,TRADE
VIC1,2026/07/14 07:15:00,6925.39,33.49,TRADE
VIC1,2026/07/14 07:20:00,7033.56,37.98,TRADE
VIC1,2026/07/14 07:25:00,7107.38,50.65,TRADE
VIC1,2026/07/14 07:30:00,7240.03,55.54,TRADE
VIC1,2026/07/14 07:35:00,7268.54,30.90,TRADE
VIC1,2026/07/14 07:40:00,7283.03,31.18,TRADE
VIC1,2026/07/14 07:45:00,7348.6,40.26,TRADE
VIC1,2026/07/14 07:50:00,7381.54,36.74,TRADE
VIC1,2026/07/14 07:55:00,7469.47,62.98,TRADE
VIC1,2026/07/14 08:00:00,7486.86,42.21,TRADE
VIC1,2026/07/14 08:05:00,7499.16,22.67,TRADE
VIC1,2026/07/14 08:10:00,7520.04,41.85,TRADE
VIC1,2026/07/14 08:15:00,7492.21,40.89,TRADE
VIC1,2026/07/14 08:20:00,7397.71,28.78,TRADE
VIC1,2026/07/14 08:25:00,7367.95,10.50,TRADE
VIC1,2026/07/14 08:30:00,7386.55,22.67,TRADE
VIC1,2026/07/14 08:35:00,7323.94,10.50,TRADE
VIC1,2026/07/14 08:40:00,7205.6,10.50,TRADE
VIC1,2026/07/14 08:45:00,7171.87,22.67,TRADE
VIC1,2026/07/14 08:50:00,7167.69,22.77,TRADE
VIC1,2026/07/14 08:55:00,7079.94,10.50,TRADE
VIC1,2026/07/14 09:00:00,7065.22,10.50,TRADE
VIC1,2026/07/14 09:05:00,7029.82,11.06,TRADE
VIC1,2026/07/14 09:10:00,7036.21,-1.10,TRADE
VIC1,2026/07/14 09:15:00,6886.45,-1.10,TRADE
VIC1,2026/07/14 09:20:00,6747.9,1.25,TRADE
VIC1,2026/07/14 09:25:00,6709.28,10.50,TRADE
VIC1,2026/07/14 09:30:00,6653.34,10.50,TRADE
VIC1,2026/07/14 09:35:00,6586.03,-1.10,TRADE
VIC1,2026/07/14 09:40:00,6541.28,-1.10,TRADE
VIC1,2026/07/14 09:45:00,6531.84,8.94,TRADE
VIC1,2026/07/14 09:50:00,6412.05,4.36,TRADE
VIC1,2026/07/14 09:55:00,6469.45,10.50,TRADE
VIC1,2026/07/14 10:00:00,6480.36,10.50,TRADE
VIC1,2026/07/14 10:05:00,6540.01,22.67,TRADE
VIC1,2026/07/14 10:10:00,6614.28,24.96,TRADE
VIC1,2026/07/14 10:15:00,6541.04,13.65,TRADE
VIC1,2026/07/14 10:20:00,6533.37,10.66,TRADE
VIC1,2026/07/14 10:25:00,6558.86,10.50,TRADE
VIC1,2026/07/14 10:30:00,6527.83,0.67,TRADE
VIC1,2026/07/14 10:35:00,6487.85,-1.10,TRADE
VIC1,2026/07/14 10:40:00,6512.46,10.50,TRADE
VIC1,2026/07/14 10:45:00,6621.87,10.50,TRADE
VIC1,2026/07/14 10:50:00,6616.48,10.50,TRADE
VIC1,2026/07/14 10:55:00,6471.95,-1.10,TRADE
VIC1,2026/07/14 11:00:00,6481.96,10.50,TRADE
VIC1,2026/07/14 11:05:00,6420.73,8.90,TRADE
VIC1,2026/07/14 11:10:00,6540.9,7.71,TRADE
VIC1,2026/07/14 11:15:00,6545.27,7.89,TRADE
VIC1,2026/07/14 11:20:00,6439.38,10.50,TRADE
VIC1,2026/07/14 11:25:00,6246.91,0,TRADE
VIC1,2026/07/14 11:30:00,6186.54,-0.02,TRADE
VIC1,2026/07/14 11:35:00,6161.22,0.62,TRADE
VIC1,2026/07/14 11:40:00,5945.25,0.67,TRADE
VIC1,2026/07/14 11:45:00,5958.51,0,TRADE
VIC1,2026/07/14 11:50:00,5753.76,-0.96,TRADE
VIC1,2026/07/14 11:55:00,5678.97,-0.02,TRADE
VIC1,2026/07/14 12:00:00,5634.22,0,TRADE
VIC1,2026/07/14 12:05:00,5459.49,0,TRADE
VIC1,2026/07/14 12:10:00,5463,0,TRADE
VIC1,2026/07/14 12:15:00,5470.32,0.14,TRADE
VIC1,2026/07/14 12:20:00,5377.45,-0.02,TRADE
VIC1,2026/07/14 12:25:00,5288.38,-1.10,TRADE
VIC1,2026/07/14 12:30:00,5376.84,0,TRADE
VIC1,2026/07/14 12:35:00,5308.81,-1.15,TRADE
VIC1,2026/07/14 12:40:00,5298.54,-1.10,TRADE
VIC1,2026/07/14 12:45:00,5111.3,-1.10,TRADE
VIC1,2026/07/14 12:50:00,5131.01,-1.10,TRADE
VIC1,2026/07/14 12:55:00,5122.71,-1.10,TRADE
VIC1,2026/07/14 13:00:00,5160.53,-1.10,TRADE
VIC1,2026/07/14 13:05:00,5231.33,-1.10,TRADE
VIC1,2026/07/14 13:10:00,5313.06,0,TRADE
VIC1,2026/07/14 13:15:00,5292.72,-1.10,TRADE
VIC1,2026/07/14 13:20:00,5389.68,-1.15,TRADE
VIC1,2026/07/14 13:25:00,5538.18,-1.15,TRADE
VIC1,2026/07/14 13:30:00,5548.37,-1.32,TRADE
VIC1,2026/07/14 13:35:00,5664.41,-2.34,TRADE
VIC1,2026/07/14 13:40:00,5724.56,-5.25,TRADE
VIC1,2026/07/14 13:45:00,5938.15,1.96,TRADE
VIC1,2026/07/14 13:50:00,5867.86,8.63,TRADE
VIC1,2026/07/14 13:55:00,5882.17,-0.73,TRADE
VIC1,2026/07/14 14:00:00,5987.64,0.74,TRADE
VIC1,2026/07/14 14:05:00,6050.47,10.50,TRADE
VIC1,2026/07/14 14:10:00,6048.25,11.68,TRADE
VIC1,2026/07/14 14:15:00,6040.87,-0.02,TRADE
VIC1,2026/07/14 14:20:00,6079.66,0.06,TRADE
VIC1,2026/07/14 14:25:00,6046.21,-3.14,TRADE
VIC1,2026/07/14 14:30:00,6034.24,-30.57,TRADE
VIC1,2026/07/14 14:35:00,5953.85,-12.75,TRADE
VIC1,2026/07/14 14:40:00,6063.42,-6.60,TRADE
VIC1,2026/07/14 14:45:00,5996.49,-7.18,TRADE
VIC1,2026/07/14 14:50:00,6039.49,-6.60,TRADE
VIC1,2026/07/14 14:55:00,6024.88,-4.67,TRADE
VIC1,2026/07/14 15:00:00,6030.87,-4.81,TRADE
VIC1,2026/07/14 15:05:00,6081.69,-12.75,TRADE
VIC1,2026/07/14 15:10:00,6053.36,0.06,TRADE
VIC1,2026/07/14 15:15:00,6085.95,-12.29,TRADE
VIC1,2026/07/14 15:20:00,5962.8,-15.75,TRADE
VIC1,2026/07/14 15:25:00,6094.8,-6.60,TRADE
VIC1,2026/07/14 15:30:00,6120.75,-6.51,TRADE
VIC1,2026/07/14 15:35:00,6123.25,-5.25,TRADE
VIC1,2026/07/14 15:40:00,6143.64,-6.82,TRADE
VIC1,2026/07/14 15:45:00,6107.91,-12.75,TRADE
VIC1,2026/07/14 15:50:00,6230.91,8.94,TRADE
VIC1,2026/07/14 15:55:00,6285.43,7.61,TRADE
VIC1,2026/07/14 16:00:00,6290.72,19.21,TRADE
VIC1,2026/07/14 16:05:00,6292.39,0.84,TRADE
VIC1,2026/07/14 16:10:00,6433.37,10.65,TRADE
VIC1,2026/07/14 16:15:00,6466.8,129.06,TRADE
VIC1,2026/07/14 16:20:00,6428.86,88.04,TRADE
VIC1,2026/07/14 16:25:00,6629.7,119.39,TRADE
VIC1,2026/07/14 16:30:00,6708.38,-53.59,TRADE
VIC1,2026/07/14 16:35:00,6771.67,8.94,TRADE
VIC1,2026/07/14 16:40:00,6725.43,10.50,TRADE
VIC1,2026/07/14 16:45:00,6839.91,3.69,TRADE
VIC1,2026/07/14 16:50:00,6967.09,21.97,TRADE
VIC1,2026/07/14 16:55:00,6985.37,71.05,TRADE
VIC1,2026/07/14 17:00:00,7081.27,60.15,TRADE
VIC1,2026/07/14 17:05:00,7168.56,64.74,TRADE
VIC1,2026/07/14 17:10:00,7235.48,66.19,TRADE
VIC1,2026/07/14 17:15:00,7345.92,63.36,TRADE
VIC1,2026/07/14 17:20:00,7440.25,63.07,TRADE
VIC1,2026/07/14 17:25:00,7478.37,65.98,TRADE
VIC1,2026/07/14 17:30:00,7531.03,75.21,TRADE
VIC1,2026/07/14 17:35:00,7608.95,63.77,TRADE
VIC1,2026/07/14 17:40:00,7613.33,65.10,TRADE
VIC1,2026/07/14 17:45:00,7752.45,67.20,TRADE
VIC1,2026/07/14 17:50:00,7823.53,71.64,TRADE
VIC1,2026/07/14 17:55:00,7776.03,66.98,TRADE
VIC1,2026/07/14 18:00:00,7816.76,66.43,TRADE
VIC1,2026/07/14 18:05:00,7843.5,72.23,TRADE
VIC1,2026/07/14 18:10:00,7860.76,65.65,TRADE
VIC1,2026/07/14 18:15:00,7812.38,65.66,TRADE
VIC1,2026/07/14 18:20:00,7874.25,69.03,TRADE
VIC1,2026/07/14 18:25:00,7829.19,65.83,TRADE
VIC1,2026/07/14 18:30:00,7841.91,68.30,TRADE
VIC1,2026/07/14 18:35:00,7885.22,64.45,TRADE
VIC1,2026/07/14 18:40:00,7873.84,63.45,TRADE
VIC1,2026/07/14 18:45:00,7823.84,61.11,TRADE
VIC1,2026/07/14 18:50:00,7810.68,63.21,TRADE
VIC1,2026/07/14 18:55:00,7864.32,62.10,TRADE
VIC1,2026/07/14 19:00:00,7812.78,62.49,TRADE
VIC1,2026/07/14 19:05:00,7732.18,60.62,TRADE
VIC1,2026/07/14 19:10:00,7664.61,62.46,TRADE
VIC1,2026/07/14 19:15:00,7653.18,61.71,TRADE
VIC1,2026/07/14 19:20:00,7652.53,62.66,TRADE
VIC1,2026/07/14 19:25:00,7632.39,62.54,TRADE
VIC1,2026/07/14 19:30:00,7705.09,55.66,TRADE
VIC1,2026/07/14 19:35:00,7672.58,63.97,TRADE
VIC1,2026/07/14 19:40:00,7644.44,66.52,TRADE
VIC1,2026/07/14 19:45:00,7616.91,67.05,TRADE
VIC1,2026/07/14 19:50:00,7614.07,65.54,TRADE
VIC1,2026/07/14 19:55:00,7549.07,65.54,TRADE
VIC1,2026/07/14 20:00:00,7568.27,64.99,TRADE
VIC1,2026/07/14 20:05:00,7430.97,70.24,TRADE
VIC1,2026/07/14 20:10:00,7353.24,67.88,TRADE
VIC1,2026/07/14 20:15:00,7287.98,68.54,TRADE
VIC1,2026/07/14 20:20:00,7335.17,65.54,TRADE
VIC1,2026/07/14 20:25:00,7317.66,61,TRADE
VIC1,2026/07/14 20:30:00,7321.23,61.47,TRADE
VIC1,2026/07/14 20:35:00,7251.48,61.46,TRADE
VIC1,2026/07/14 20:40:00,7282,67.01,TRADE
VIC1,2026/07/14 20:45:00,7196.94,62.87,TRADE
VIC1,2026/07/14 20:50:00,7201.64,68.55,TRADE
VIC1,2026/07/14 20:55:00,7142.71,68.77,TRADE
VIC1,2026/07/14 21:00:00,7136.38,65.54,TRADE
VIC1,2026/07/14 21:05:00,7136.81,72.10,TRADE
VIC1,2026/07/14 21:10:00,7080.27,73.94,TRADE
VIC1,2026/07/14 21:15:00,7022.13,65.54,TRADE
VIC1,2026/07/14 21:20:00,7015.45,68.83,TRADE
VIC1,2026/07/14 21:25:00,6954.49,75.08,TRADE
VIC1,2026/07/14 21:30:00,6874.68,64.23,TRADE
VIC1,2026/07/14 21:35:00,6792.63,65.54,TRADE
VIC1,2026/07/14 21:40:00,6822.25,75.56,TRADE
VIC1,2026/07/14 21:45:00,6744.67,63.11,TRADE
VIC1,2026/07/14 21:50:00,6669.47,54.32,TRADE
VIC1,2026/07/14 21:55:00,6638.7,63.01,TRADE
VIC1,2026/07/14 22:00:00,6606.63,64.47,TRADE
VIC1,2026/07/14 22:05:00,6522.72,64.99,TRADE
VIC1,2026/07/14 22:10:00,6511.88,65.54,TRADE
VIC1,2026/07/14 22:15:00,6478.94,65.54,TRADE
VIC1,2026/07/14 22:20:00,6377.7,63.75,TRADE
VIC1,2026/07/14 22:25:00,6318.94,58.29,TRADE
VIC1,2026/07/14 22:30:00,6263.61,52.01,TRADE
VIC1,2026/07/14 22:35:00,6284.04,62.11,TRADE
VIC1,2026/07/14 22:40:00,6257.45,65.54,TRADE
VIC1,2026/07/14 22:45:00,6167.5,61.57,TRADE
VIC1,2026/07/14 22:50:00,6159.87,62.01,TRADE
VIC1,2026/07/14 22:55:00,6076.37,54.85,TRADE
VIC1,2026/07/14 23:00:00,6066.01,56.56,TRADE
VIC1,2026/07/14 23:05:00,5944.71,71.71,TRADE
VIC1,2026/07/14 23:10:00,6034.88,75.71,TRADE
VIC1,2026/07/14 23:15:00,6118.96,76.09,TRADE
VIC1,2026/07/14 23:20:00,6080.53,76.15,TRADE
VIC1,2026/07/14 23:25:00,6020.06,77.22,TRADE
VIC1,2026/07/14 23:30:00,6079.03,74.02,TRADE
VIC1,2026/07/14 23:35:00,6019.06,80.50,TRADE
VIC1,2026/07/14 23:40:00,5909.41,72.29,TRADE
VIC1,2026/07/14 23:45:00,5940.21,80.50,TRADE
VIC1,2026/07/14 23:50:00,5816.56,71.60,TRADE
VIC1,2026/07/14 23:55:00,5771.35,70.37,TRADE
VIC1,2026/07/15 00:00:00,5811.74,57.79,TRADE
VIC1,2026/07/15 00:05:00,5811.79,60,TRADE
VIC1,2026/07/15 00:10:00,5736.23,63.04,TRADE
VIC1,2026/07/15 00:15:00,5789.29,80.37,TRADE
VIC1,2026/07/15 00:20:00,5795.64,66.24,TRADE
VIC1,2026/07/15 00:25:00,5750.02,64.17,TRADE
VIC1,2026/07/15 00:30:00,5617.3,57.89,TRADE
VIC1,2026/07/15 00:35:00,5599.18,68.09,TRADE
VIC1,2026/07/15 00:40:00,5569.48,57.50,TRADE
VIC1,2026/07/15 00:45:00,5605.8,70.37,TRADE
VIC1,2026/07/15 00:50:00,5510.41,62.12,TRADE
VIC1,2026/07/15 00:55:00,5503.55,56.08,TRADE
VIC1,2026/07/15 01:00:00,5519.94,55.91,TRADE
VIC1,2026/07/15 01:05:00,5505.15,65.08,TRADE
VIC1,2026/07/15 01:10:00,5502.67,70.37,TRADE
VIC1,2026/07/15 01:15:00,5439.13,55.03,TRADE
VIC1,2026/07/15 01:20:00,5344.2,54.66,TRADE
VIC1,2026/07/15 01:25:00,5406.88,63.36,TRADE
VIC1,2026/07/15 01:30:00,5370.02,55.08,TRADE
VIC1,2026/07/15 01:35:00,5331.89,54.69,TRADE
VIC1,2026/07/15 01:40:00,5270.06,53.66,TRADE
VIC1,2026/07/15 01:45:00,5259.55,54.66,TRADE
VIC1,2026/07/15 01:50:00,5263.11,53.68,TRADE
VIC1,2026/07/15 01:55:00,5233.33,53.67,TRADE
VIC1,2026/07/15 02:00:00,5159.1,52.65,TRADE
VIC1,2026/07/15 02:05:00,5126.51,55.31,TRADE
VIC1,2026/07/15 02:10:00,5134.38,55.87,TRADE
VIC1,2026/07/15 02:15:00,5116.5,60.16,TRADE
VIC1,2026/07/15 02:20:00,5065.76,53.33,TRADE
VIC1,2026/07/15 02:25:00,5125.6,53.30,TRADE
VIC1,2026/07/15 02:30:00,5091.1,54.09,TRADE
VIC1,2026/07/15 02:35:00,5055.13,53.27,TRADE
VIC1,2026/07/15 02:40:00,5095.51,53.64,TRADE
VIC1,2026/07/15 02:45:00,5113.39,54.49,TRADE
VIC1,2026/07/15 02:50:00,5088.2,53.63,TRADE
VIC1,2026/07/15 02:55:00,5010.28,19.18,TRADE
VIC1,2026/07/15 03:00:00,5019.9,52.68,TRADE
VIC1,2026/07/15 03:05:00,5004.99,60.16,TRADE
VIC1,2026/07/15 03:10:00,4990.64,52.68,TRADE
VIC1,2026/07/15 03:15:00,5001.11,57.09,TRADE
VIC1,2026/07/15 03:20:00,4948.79,35.94,TRADE
VIC1,2026/07/15 03:25:00,5006.81,11.06,TRADE
VIC1,2026/07/15 03:30:00,4979.19,52.68,TRADE
VIC1,2026/07/15 03:35:00,4964.53,52.68,TRADE
VIC1,2026/07/15 03:40:00,4960.78,20.65,TRADE
VIC1,2026/07/15 03:45:00,4954.18,52.68,TRADE
VIC1,2026/07/15 03:50:00,4969.1,60.70,TRADE
VIC1,2026/07/15 03:55:00,4960.46,61.14,TRADE
VIC1,2026/07/15 04:00:00,4960.29,35.19,TRADE
VIC1,2026/07/15 04:05:00,5016.04,20.63,TRADE
VIC1,2026/07/15 04:10:00,5034.74,60.10,TRADE
VIC1,2026/07/15 04:15:00,5011.96,70.37,TRADE
VIC1,2026/07/15 04:20:00,5049.7,70.37,TRADE
VIC1,2026/07/15 04:25:00,5036.08,69.11,TRADE
VIC1,2026/07/15 04:30:00,5050.79,77.68,TRADE
VIC1,2026/07/15 04:35:00,5058.07,69.66,TRADE
VIC1,2026/07/15 04:40:00,5087.44,70.37,TRADE
VIC1,2026/07/15 04:45:00,5087.57,70.37,TRADE
VIC1,2026/07/15 04:50:00,5099.47,74.86,TRADE
VIC1,2026/07/15 04:55:00,5169.62,73.76,TRADE
VIC1,2026/07/15 05:00:00,5202.06,70.37,TRADE
VIC1,2026/07/15 05:05:00,5236.98,74.37,TRADE
VIC1,2026/07/15 05:10:00,5356.4,73.29,TRADE
VIC1,2026/07/15 05:15:00,5393.11,73.14,TRADE
VIC1,2026/07/15 05:20:00,5443.1,74.93,TRADE
VIC1,2026/07/15 05:25:00,5499.83,75.57,TRADE
VIC1,2026/07/15 05:30:00,5530.9,80.50,TRADE
VIC1,2026/07/15 05:35:00,5611.81,72.76,TRADE
