REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2026/08/02 12:10:00,3896.29,-15.42,TRADE
VIC1,2026/08/02 12:15:00,3839.93,-21.53,TRADE
VIC1,2026/08/02 12:20:00,3824.33,-21,TRADE
VIC1,2026/08/02 12:25:00,3674.07,-12.75,TRADE
VIC1,2026/08/02 12:30:00,3625.09,-19.99,TRADE
VIC1,2026/08/02 12:35:00,3703.73,-21.33,TRADE
VIC1,2026/08/02 12:40:00,3677.71,-24.88,TRADE
VIC1,2026/08/02 12:45:00,3658.39,-25.03,TRADE
VIC1,2026/08/02 12:50:00,3689.7,-22.02,TRADE
VIC1,2026/08/02 12:55:00,3625.71,-21.08,TRADE
VIC1,2026/08/02 13:00:00,3632.08,-34.42,TRADE
VIC1,2026/08/02 13:05:00,3595.72,-20.38,TRADE
VIC1,2026/08/02 13:10:00,3533.06,-24.88,TRADE
VIC1,2026/08/02 13:15:00,3522.97,-34.42,TRADE
VIC1,2026/08/02 13:20:00,3636.89,-35.84,TRADE
VIC1,2026/08/02 13:25:00,3561.75,-58.57,TRADE
VIC1,2026/08/02 13:30:00,3688.49,-34.63,TRADE
VIC1,2026/08/02 13:35:00,3621.04,-60,TRADE
VIC1,2026/08/02 13:40:00,3684.24,-34.42,TRADE
VIC1,2026/08/02 13:45:00,3682.86,-59.47,TRADE
VIC1,2026/08/02 13:50:00,3583.92,-60,TRADE
VIC1,2026/08/02 13:55:00,3565.42,-59.47,TRADE
VIC1,2026/08/02 14:00:00,3631.71,-44.23,TRADE
VIC1,2026/08/02 14:05:00,3622.61,-60,TRADE
VIC1,2026/08/02 14:10:00,3534.09,-49.36,TRADE
VIC1,2026/08/02 14:15:00,3588.49,-59.47,TRADE
VIC1,2026/08/02 14:20:00,3612.03,-34.89,TRADE
VIC1,2026/08/02 14:25:00,3650.25,-50.01,TRADE
VIC1,2026/08/02 14:30:00,3616.44,-34.68,TRADE
VIC1,2026/08/02 14:35:00,3715.6,-33.92,TRADE
VIC1,2026/08/02 14:40:00,3750.17,-21.09,TRADE
VIC1,2026/08/02 14:45:00,3759.22,-21.09,TRADE
VIC1,2026/08/02 14:50:00,3842.35,-21.09,TRADE
VIC1,2026/08/02 14:55:00,3884.54,-19.78,TRADE
VIC1,2026/08/02 15:00:00,3952.46,-19.40,TRADE
VIC1,2026/08/02 15:05:00,4010.99,-15.42,TRADE
VIC1,2026/08/02 15:10:00,3958.04,-15.42,TRADE
VIC1,2026/08/02 15:15:00,4032.32,-34.42,TRADE
VIC1,2026/08/02 15:20:00,4188.58,-15.42,TRADE
VIC1,2026/08/02 15:25:00,4258.16,-12.75,TRADE
VIC1,2026/08/02 15:30:00,4316.82,-15.42,TRADE
VIC1,2026/08/02 15:35:00,4356.33,-12.75,TRADE
VIC1,2026/08/02 15:40:00,4502.59,-15.42,TRADE
VIC1,2026/08/02 15:45:00,4592.41,-19.99,TRADE
VIC1,2026/08/02 15:50:00,4637.93,-15.42,TRADE
VIC1,2026/08/02 15:55:00,4674.81,-15.42,TRADE
VIC1,2026/08/02 16:00:00,4767.76,-12.75,TRADE
VIC1,2026/08/02 16:05:00,4945.3,-15.42,TRADE
VIC1,2026/08/02 16:10:00,4974.37,-12.75,TRADE
VIC1,2026/08/02 16:15:00,5095.99,-12.75,TRADE
VIC1,2026/08/02 16:20:00,5219.13,-6.60,TRADE
VIC1,2026/08/02 16:25:00,5334.77,-6.32,TRADE
VIC1,2026/08/02 16:30:00,5403.01,-5,TRADE
VIC1,2026/08/02 16:35:00,5488.09,-5.62,TRADE
VIC1,2026/08/02 16:40:00,5484.89,-5,TRADE
VIC1,2026/08/02 16:45:00,5558.83,-1.15,TRADE
VIC1,2026/08/02 16:50:00,5638.73,-1.05,TRADE
VIC1,2026/08/02 16:55:00,5658.61,0.01,TRADE
VIC1,2026/08/02 17:00:00,5817.66,54.48,TRADE
VIC1,2026/08/02 17:05:00,5880.65,10.12,TRADE
VIC1,2026/08/02 17:10:00,6033.47,17.01,TRADE
VIC1,2026/08/02 17:15:00,6130.73,44,TRADE
VIC1,2026/08/02 17:20:00,6245.11,22.67,TRADE
VIC1,2026/08/02 17:25:00,6233.95,10.12,TRADE
VIC1,2026/08/02 17:30:00,6391.49,22.67,TRADE
VIC1,2026/08/02 17:35:00,6471.74,10.65,TRADE
VIC1,2026/08/02 17:40:00,6507.67,10.65,TRADE
VIC1,2026/08/02 17:45:00,6636.07,31.48,TRADE
VIC1,2026/08/02 17:50:00,6742.74,31.48,TRADE
VIC1,2026/08/02 17:55:00,6821.3,31.48,TRADE
VIC1,2026/08/02 18:00:00,6892.04,26.80,TRADE
VIC1,2026/08/02 18:05:00,6874.19,22.67,TRADE
VIC1,2026/08/02 18:10:00,6900.46,22.67,TRADE
VIC1,2026/08/02 18:15:00,6897.91,10.65,TRADE
VIC1,2026/08/02 18:20:00,6940.53,10.50,TRADE
VIC1,2026/08/02 18:25:00,6978.1,10.50,TRADE
VIC1,2026/08/02 18:30:00,7048.31,10.50,TRADE
VIC1,2026/08/02 18:35:00,7011.44,8.94,TRADE
VIC1,2026/08/02 18:40:00,7042.7,10.50,TRADE
VIC1,2026/08/02 18:45:00,7014.46,10.50,TRADE
VIC1,2026/08/02 18:50:00,7005.38,10.50,TRADE
VIC1,2026/08/02 18:55:00,6973.58,10.50,TRADE
VIC1,2026/08/02 19:00:00,6894.65,8.94,TRADE
VIC1,2026/08/02 19:05:00,6875.49,10.50,TRADE
VIC1,2026/08/02 19:10:00,6816.24,10.50,TRADE
VIC1,2026/08/02 19:15:00,6863.72,10.50,TRADE
VIC1,2026/08/02 19:20:00,6836.8,10.68,TRADE
VIC1,2026/08/02 19:25:00,6774.52,10.50,TRADE
VIC1,2026/08/02 19:30:00,6834.62,10.50,TRADE
VIC1,2026/08/02 19:35:00,6859.44,10.50,TRADE
VIC1,2026/08/02 19:40:00,6889.18,10.50,TRADE
VIC1,2026/08/02 19:45:00,6892.75,10.50,TRADE
VIC1,2026/08/02 19:50:00,6828.6,10.50,TRADE
VIC1,2026/08/02 19:55:00,6818.6,10.50,TRADE
VIC1,2026/08/02 20:00:00,6802.79,10.50,TRADE
VIC1,2026/08/02 20:05:00,6712.45,8.94,TRADE
VIC1,2026/08/02 20:10:00,6759.53,10.50,TRADE
VIC1,2026/08/02 20:15:00,6757.11,10.47,TRADE
VIC1,2026/08/02 20:20:00,6757.43,8.94,TRADE
VIC1,2026/08/02 20:25:00,6730.95,10.50,TRADE
VIC1,2026/08/02 20:30:00,6669.36,-32.86,TRADE
VIC1,2026/08/02 20:35:00,6681.41,8.94,TRADE
VIC1,2026/08/02 20:40:00,6634.72,8.94,TRADE
VIC1,2026/08/02 20:45:00,6576.79,5.08,TRADE
VIC1,2026/08/02 20:50:00,6575.25,8.94,TRADE
VIC1,2026/08/02 20:55:00,6572.02,5.08,TRADE
VIC1,2026/08/02 21:00:00,6561.97,8.94,TRADE
VIC1,2026/08/02 21:05:00,6516.11,8.94,TRADE
VIC1,2026/08/02 21:10:00,6524.68,10.50,TRADE
VIC1,2026/08/02 21:15:00,6489.2,-3.56,TRADE
VIC1,2026/08/02 21:20:00,6409.73,5.08,TRADE
VIC1,2026/08/02 21:25:00,6427.08,8.94,TRADE
VIC1,2026/08/02 21:30:00,6378.75,10.50,TRADE
VIC1,2026/08/02 21:35:00,6342.36,8.94,TRADE
VIC1,2026/08/02 21:40:00,6345.31,8.94,TRADE
VIC1,2026/08/02 21:45:00,6259.77,8.94,TRADE
VIC1,2026/08/02 21:50:00,6221.5,8.94,TRADE
VIC1,2026/08/02 21:55:00,6114.74,8.94,TRADE
VIC1,2026/08/02 22:00:00,6003.52,5.08,TRADE
VIC1,2026/08/02 22:05:00,5915.42,22.77,TRADE
VIC1,2026/08/02 22:10:00,5887.26,10.50,TRADE
VIC1,2026/08/02 22:15:00,5967.48,-1.10,TRADE
VIC1,2026/08/02 22:20:00,5854.29,-1.10,TRADE
VIC1,2026/08/02 22:25:00,5873.72,8.94,TRADE
VIC1,2026/08/02 22:30:00,5839.11,5.08,TRADE
VIC1,2026/08/02 22:35:00,5823.86,8.94,TRADE
VIC1,2026/08/02 22:40:00,5766.85,5.08,TRADE
VIC1,2026/08/02 22:45:00,5682.66,-1.10,TRADE
VIC1,2026/08/02 22:50:00,5679.62,-1.10,TRADE
VIC1,2026/08/02 22:55:00,5649.96,-1.10,TRADE
VIC1,2026/08/02 23:00:00,5572.21,-1.10,TRADE
VIC1,2026/08/02 23:05:00,5573.47,8.94,TRADE
VIC1,2026/08/02 23:10:00,5650.37,22.67,TRADE
VIC1,2026/08/02 23:15:00,5725.6,8.94,TRADE
VIC1,2026/08/02 23:20:00,5669.64,3.40,TRADE
VIC1,2026/08/02 23:25:00,5671.1,5.08,TRADE
VIC1,2026/08/02 23:30:00,5608.3,5.08,TRADE
VIC1,2026/08/02 23:35:00,5587.09,5.08,TRADE
VIC1,2026/08/02 23:40:00,5508.17,5.08,TRADE
VIC1,2026/08/02 23:45:00,5585.38,9.93,TRADE
VIC1,2026/08/02 23:50:00,5527.85,8.95,TRADE
VIC1,2026/08/02 23:55:00,5440.78,8.94,TRADE
VIC1,2026/08/03 00:00:00,5505.48,8.94,TRADE
VIC1,2026/08/03 00:05:00,5499.87,8.94,TRADE
VIC1,2026/08/03 00:10:00,5515.16,4.98,TRADE
VIC1,2026/08/03 00:15:00,5474.9,8.79,TRADE
VIC1,2026/08/03 00:20:00,5392.33,3.40,TRADE
VIC1,2026/08/03 00:25:00,5324.83,-1.10,TRADE
VIC1,2026/08/03 00:30:00,5356.46,0.01,TRADE
VIC1,2026/08/03 00:35:00,5338.04,8.94,TRADE
VIC1,2026/08/03 00:40:00,5328.87,8.94,TRADE
VIC1,2026/08/03 00:45:00,5336.11,10.03,TRADE
VIC1,2026/08/03 00:50:00,5280.64,8.94,TRADE
VIC1,2026/08/03 00:55:00,5248.85,8.94,TRADE
VIC1,2026/08/03 01:00:00,5159.39,5.08,TRADE
VIC1,2026/08/03 01:05:00,5175.22,5.08,TRADE
VIC1,2026/08/03 01:10:00,5193.09,8.94,TRADE
VIC1,2026/08/03 01:15:00,5108.17,-1.10,TRADE
VIC1,2026/08/03 01:20:00,5139.51,-1.10,TRADE
VIC1,2026/08/03 01:25:00,5107.47,8.94,TRADE
VIC1,2026/08/03 01:30:00,5107.5,0.67,TRADE
VIC1,2026/08/03 01:35:00,5077.35,0.01,TRADE
VIC1,2026/08/03 01:40:00,4960.74,0.67,TRADE
VIC1,2026/08/03 01:45:00,4939.04,0.62,TRADE
VIC1,2026/08/03 01:50:00,5014.26,5.08,TRADE
VIC1,2026/08/03 01:55:00,5040.28,5.08,TRADE
VIC1,2026/08/03 02:00:00,4966.05,0.64,TRADE
VIC1,2026/08/03 02:05:00,4966.28,0.64,TRADE
VIC1,2026/08/03 02:10:00,4936.58,0.07,TRADE
VIC1,2026/08/03 02:15:00,4921.77,0.81,TRADE
VIC1,2026/08/03 02:20:00,4828.13,0.08,TRADE
VIC1,2026/08/03 02:25:00,4808.25,0.62,TRADE
VIC1,2026/08/03 02:30:00,4868.96,0.07,TRADE
VIC1,2026/08/03 02:35:00,4840.38,0.67,TRADE
VIC1,2026/08/03 02:40:00,4770.77,0.07,TRADE
VIC1,2026/08/03 02:45:00,4807.58,0.07,TRADE
VIC1,2026/08/03 02:50:00,4810.27,0.01,TRADE
VIC1,2026/08/03 02:55:00,4787.72,0.07,TRADE
VIC1,2026/08/03 03:00:00,4760.86,-0.09,TRADE
VIC1,2026/08/03 03:05:00,4694.91,-1.10,TRADE
VIC1,2026/08/03 03:10:00,4731.33,-1.10,TRADE
VIC1,2026/08/03 03:15:00,4727.26,-1.10,TRADE
VIC1,2026/08/03 03:20:00,4739.84,-1.10,TRADE
VIC1,2026/08/03 03:25:00,4791.66,0.01,TRADE
VIC1,2026/08/03 03:30:00,4746.56,2.59,TRADE
VIC1,2026/08/03 03:35:00,4772.16,4.93,TRADE
VIC1,2026/08/03 03:40:00,4766.79,3.39,TRADE
VIC1,2026/08/03 03:45:00,4760.94,1.42,TRADE
VIC1,2026/08/03 03:50:00,4747.66,8.94,TRADE
VIC1,2026/08/03 03:55:00,4779.17,9.47,TRADE
VIC1,2026/08/03 04:00:00,4728.21,5.08,TRADE
VIC1,2026/08/03 04:05:00,4773.86,4.27,TRADE
VIC1,2026/08/03 04:10:00,4797.93,1.22,TRADE
VIC1,2026/08/03 04:15:00,4746.54,0.14,TRADE
VIC1,2026/08/03 04:20:00,4828.22,3.63,TRADE
VIC1,2026/08/03 04:25:00,4810.46,0.16,TRADE
VIC1,2026/08/03 04:30:00,4748.94,-1.10,TRADE
VIC1,2026/08/03 04:35:00,4856.54,-0.63,TRADE
VIC1,2026/08/03 04:40:00,4841.74,-0.62,TRADE
VIC1,2026/08/03 04:45:00,4838.02,0.01,TRADE
VIC1,2026/08/03 04:50:00,4835.43,0,TRADE
VIC1,2026/08/03 04:55:00,4931.33,1.45,TRADE
VIC1,2026/08/03 05:00:00,4973.51,3.33,TRADE
VIC1,2026/08/03 05:05:00,4983.08,0,TRADE
VIC1,2026/08/03 05:10:00,5036.9,0.01,TRADE
VIC1,2026/08/03 05:15:00,5106.06,0.16,TRADE
VIC1,2026/08/03 05:20:00,5205.78,0.01,TRADE
VIC1,2026/08/03 05:25:00,5145.92,-1.10,TRADE
VIC1,2026/08/03 05:30:00,5181.12,0.01,TRADE
VIC1,2026/08/03 05:35:00,5262.01,-1.10,TRADE
VIC1,2026/08/03 05:40:00,5334.04,0.01,TRADE
VIC1,2026/08/03 05:45:00,5436.74,-1.10,TRADE
VIC1,2026/08/03 05:50:00,5542.59,0.01,TRADE
VIC1,2026/08/03 05:55:00,5516.48,0.01,TRADE
VIC1,2026/08/03 06:00:00,5615.5,0.01,TRADE
VIC1,2026/08/03 06:05:00,5665.18,5.08,TRADE
VIC1,2026/08/03 06:10:00,5767.38,9.70,TRADE
VIC1,2026/08/03 06:15:00,5924.9,22.67,TRADE
VIC1,2026/08/03 06:20:00,6020.14,22.67,TRADE
VIC1,2026/08/03 06:25:00,6204.1,10.50,TRADE
VIC1,2026/08/03 06:30:00,6300.63,10.50,TRADE
VIC1,2026/08/03 06:35:00,6384.74,22.67,TRADE
VIC1,2026/08/03 06:40:00,6536.68,22.67,TRADE
VIC1,2026/08/03 06:45:00,6672.6,22.67,TRADE
VIC1,2026/08/03 06:50:00,6742.37,54.48,TRADE
VIC1,2026/08/03 06:55:00,6761.17,22.67,TRADE
VIC1,2026/08/03 07:00:00,6873.07,10.50,TRADE
VIC1,2026/08/03 07:05:00,6957.98,10.50,TRADE
VIC1,2026/08/03 07:10:00,7026.92,10.50,TRADE
VIC1,2026/08/03 07:15:00,7176.04,29.33,TRADE
VIC1,2026/08/03 07:20:00,7290.2,29.98,TRADE
VIC1,2026/08/03 07:25:00,7350.26,33.39,TRADE
VIC1,2026/08/03 07:30:00,7445.84,35.03,TRADE
VIC1,2026/08/03 07:35:00,7497.51,29.77,TRADE
VIC1,2026/08/03 07:40:00,7559.72,31.68,TRADE
VIC1,2026/08/03 07:45:00,7621.05,31.61,TRADE
VIC1,2026/08/03 07:50:00,7643.22,35.51,TRADE
VIC1,2026/08/03 07:55:00,7642.81,28.30,TRADE
VIC1,2026/08/03 08:00:00,7597.79,10.65,TRADE
VIC1,2026/08/03 08:05:00,7581.31,10.50,TRADE
VIC1,2026/08/03 08:10:00,7611.32,12.57,TRADE
VIC1,2026/08/03 08:15:00,7584.07,-1.10,TRADE
VIC1,2026/08/03 08:20:00,7545.95,8.94,TRADE
VIC1,2026/08/03 08:25:00,7424.9,4.08,TRADE
VIC1,2026/08/03 08:30:00,7331.12,0.01,TRADE
VIC1,2026/08/03 08:35:00,7283.33,0.01,TRADE
VIC1,2026/08/03 08:40:00,7278.56,-1.10,TRADE
VIC1,2026/08/03 08:45:00,7202.57,-1.10,TRADE
VIC1,2026/08/03 08:50:00,7109.25,-1.10,TRADE
VIC1,2026/08/03 08:55:00,7018.91,-1.15,TRADE
VIC1,2026/08/03 09:00:00,7013.39,-1.10,TRADE
VIC1,2026/08/03 09:05:00,6927.21,-1.10,TRADE
VIC1,2026/08/03 09:10:00,6895.63,0.01,TRADE
VIC1,2026/08/03 09:15:00,6804.47,-1.10,TRADE
VIC1,2026/08/03 09:20:00,6637.57,-1.10,TRADE
VIC1,2026/08/03 09:25:00,6543.85,-1.10,TRADE
VIC1,2026/08/03 09:30:00,6430.74,-1.10,TRADE
VIC1,2026/08/03 09:35:00,6380.03,-1.10,TRADE
VIC1,2026/08/03 09:40:00,6295.49,-1.10,TRADE
VIC1,2026/08/03 09:45:00,6180.46,-1.10,TRADE
VIC1,2026/08/03 09:50:00,6148.13,-1.10,TRADE
VIC1,2026/08/03 09:55:00,6071.08,-1.15,TRADE
VIC1,2026/08/03 10:00:00,6002.07,-1.10,TRADE
VIC1,2026/08/03 10:05:00,5866.07,-1.15,TRADE
VIC1,2026/08/03 10:10:00,5864.79,-1.10,TRADE
VIC1,2026/08/03 10:15:00,5790.73,-1.15,TRADE
VIC1,2026/08/03 10:20:00,5729.26,-1.15,TRADE
VIC1,2026/08/03 10:25:00,5678.43,-1.15,TRADE
VIC1,2026/08/03 10:30:00,5675.7,-1.15,TRADE
VIC1,2026/08/03 10:35:00,5684.44,-1.15,TRADE
VIC1,2026/08/03 10:40:00,5656.41,-1.15,TRADE
VIC1,2026/08/03 10:45:00,5708.6,-1.10,TRADE
VIC1,2026/08/03 10:50:00,5664.01,-1.10,TRADE
VIC1,2026/08/03 10:55:00,5740.95,-1.15,TRADE
VIC1,2026/08/03 11:00:00,5732.37,-1.15,TRADE
VIC1,2026/08/03 11:05:00,5768.24,-1.10,TRADE
VIC1,2026/08/03 11:10:00,5889.99,-1.10,TRADE
VIC1,2026/08/03 11:15:00,6002.66,0,TRADE
VIC1,2026/08/03 11:20:00,6026.58,0.09,TRADE
VIC1,2026/08/03 11:25:00,6048.58,0,TRADE
VIC1,2026/08/03 11:30:00,5949.37,-1.10,TRADE
VIC1,2026/08/03 11:35:00,6006.22,-1.10,TRADE
VIC1,2026/08/03 11:40:00,6012.71,-1.10,TRADE
VIC1,2026/08/03 11:45:00,6006.36,-1.10,TRADE
VIC1,2026/08/03 11:50:00,5983.73,-1.10,TRADE
VIC1,2026/08/03 11:55:00,5845.68,-1.15,TRADE
VIC1,2026/08/03 12:00:00,5864.72,-1.10,TRADE
VIC1,2026/08/03 12:05:00,5912.11,-1.10,TRADE
VIC1,2026/08/03 12:10:00,5876.66,-1.10,TRADE
VIC1,2026/08/03 12:15:00,5819.36,-1.10,TRADE
VIC1,2026/08/03 12:20:00,5838.25,-1.10,TRADE
VIC1,2026/08/03 12:25:00,5822.41,-1.10,TRADE
VIC1,2026/08/03 12:30:00,5760.14,-1.10,TRADE
VIC1,2026/08/03 12:35:00,5739.65,-1.10,TRADE
VIC1,2026/08/03 12:40:00,5814.35,-1.10,TRADE
VIC1,2026/08/03 12:45:00,5797.67,-1.10,TRADE
VIC1,2026/08/03 12:50:00,5707.08,-1.10,TRADE
VIC1,2026/08/03 12:55:00,5703.16,-1.15,TRADE
VIC1,2026/08/03 13:00:00,5654.12,-1.15,TRADE
VIC1,2026/08/03 13:05:00,5602.69,-1.10,TRADE
VIC1,2026/08/03 13:10:00,5558.26,-5,TRADE
VIC1,2026/08/03 13:15:00,5605.28,-1.15,TRADE
VIC1,2026/08/03 13:20:00,5588.25,-1.15,TRADE
VIC1,2026/08/03 13:25:00,5626.06,-1.10,TRADE
VIC1,2026/08/03 13:30:00,5558.31,-1.15,TRADE
VIC1,2026/08/03 13:35:00,5497.11,-1.15,TRADE
VIC1,2026/08/03 13:40:00,5528.95,-1.15,TRADE
VIC1,2026/08/03 13:45:00,5549.32,-5,TRADE
VIC1,2026/08/03 13:50:00,5545.28,-1.15,TRADE
VIC1,2026/08/03 13:55:00,5599.21,-1.15,TRADE
VIC1,2026/08/03 14:00:00,5625.55,-1.10,TRADE
VIC1,2026/08/03 14:05:00,5626.03,-1.10,TRADE
VIC1,2026/08/03 14:10:00,5594.18,-1.15,TRADE
VIC1,2026/08/03 14:15:00,5525.12,-1.15,TRADE
VIC1,2026/08/03 14:20:00,5594.91,-1.15,TRADE
VIC1,2026/08/03 14:25:00,5667.27,-1.15,TRADE
VIC1,2026/08/03 14:30:00,5767.07,-1.15,TRADE
VIC1,2026/08/03 14:35:00,5754.4,-1.15,TRADE
VIC1,2026/08/03 14:40:00,5833.68,-1.15,TRADE
VIC1,2026/08/03 14:45:00,5894.11,-1.15,TRADE
VIC1,2026/08/03 14:50:00,5897.61,-5,TRADE
VIC1,2026/08/03 14:55:00,5874.87,-6.25,TRADE
VIC1,2026/08/03 15:00:00,5867.51,-6.60,TRADE
VIC1,2026/08/03 15:05:00,5833.62,-6.25,TRADE
VIC1,2026/08/03 15:10:00,5828.46,-3.50,TRADE
VIC1,2026/08/03 15:15:00,5775.57,-5,TRADE
VIC1,2026/08/03 15:20:00,5784.36,-5,TRADE
VIC1,2026/08/03 15:25:00,5748.83,-1.15,TRADE
VIC1,2026/08/03 15:30:00,5789.03,-6.25,TRADE
VIC1,2026/08/03 15:35:00,5821.1,-5,TRADE
VIC1,2026/08/03 15:40:00,5938.95,-5,TRADE
VIC1,2026/08/03 15:45:00,6070.67,-5,TRADE
VIC1,2026/08/03 15:50:00,6134.16,-1.15,TRADE
VIC1,2026/08/03 15:55:00,6315.6,-1.10,TRADE
VIC1,2026/08/03 16:00:00,6394.8,0,TRADE
VIC1,2026/08/03 16:05:00,6459.92,65.77,TRADE
VIC1,2026/08/03 16:10:00,6473.93,68.83,TRADE
VIC1,2026/08/03 16:15:00,6366.05,68.91,TRADE
VIC1,2026/08/03 16:20:00,6394.46,59.75,TRADE
VIC1,2026/08/03 16:25:00,6529.13,10.65,TRADE
VIC1,2026/08/03 16:30:00,6605.64,10.65,TRADE
VIC1,2026/08/03 16:35:00,6689.41,65.66,TRADE
VIC1,2026/08/03 16:40:00,6803.28,76.28,TRADE
VIC1,2026/08/03 16:45:00,6904.42,80.50,TRADE
VIC1,2026/08/03 16:50:00,7008.77,80.50,TRADE
VIC1,2026/08/03 16:55:00,7007.12,88,TRADE
VIC1,2026/08/03 17:00:00,7119.86,94.59,TRADE
VIC1,2026/08/03 17:05:00,7261.16,82.76,TRADE
VIC1,2026/08/03 17:10:00,7285.39,87.10,TRADE
VIC1,2026/08/03 17:15:00,7288.57,98.87,TRADE
VIC1,2026/08/03 17:20:00,7463.02,105.88,TRADE
VIC1,2026/08/03 17:25:00,7553.01,94.87,TRADE
VIC1,2026/08/03 17:30:00,7657.45,101.15,TRADE
VIC1,2026/08/03 17:35:00,7730.56,93.20,TRADE
VIC1,2026/08/03 17:40:00,7751.93,90.38,TRADE
VIC1,2026/08/03 17:45:00,7912.39,100.12,TRADE
VIC1,2026/08/03 17:50:00,7850.18,98.67,TRADE
VIC1,2026/08/03 17:55:00,7935.08,90.03,TRADE
VIC1,2026/08/03 18:00:00,7978.33,98.24,TRADE
VIC1,2026/08/03 18:05:00,8051.94,102.95,TRADE
VIC1,2026/08/03 18:10:00,7928.74,98.05,TRADE
VIC1,2026/08/03 18:15:00,8014.3,90.56,TRADE
VIC1,2026/08/03 18:20:00,8078.01,89,TRADE
VIC1,2026/08/03 18:25:00,8059.91,108.44,TRADE
VIC1,2026/08/03 18:30:00,7946.25,98.05,TRADE
VIC1,2026/08/03 18:35:00,7968.96,90.37,TRADE
VIC1,2026/08/03 18:40:00,7948.35,94.54,TRADE
VIC1,2026/08/03 18:45:00,7971.18,101.07,TRADE
VIC1,2026/08/03 18:50:00,7963.75,96.65,TRADE
VIC1,2026/08/03 18:55:00,7935.58,90.01,TRADE
VIC1,2026/08/03 19:00:00,7941.08,95.61,TRADE
VIC1,2026/08/03 19:05:00,7932.75,102.85,TRADE
VIC1,2026/08/03 19:10:00,7865.47,98.13,TRADE
VIC1,2026/08/03 19:15:00,7747.08,85.34,TRADE
VIC1,2026/08/03 19:20:00,7715.87,85.52,TRADE
VIC1,2026/08/03 19:25:00,7765.58,96.48,TRADE
VIC1,2026/08/03 19:30:00,7784.06,93.51,TRADE
VIC1,2026/08/03 19:35:00,7755.1,92.12,TRADE
VIC1,2026/08/03 19:40:00,7654.03,91.87,TRADE
VIC1,2026/08/03 19:45:00,7721.23,93.36,TRADE
VIC1,2026/08/03 19:50:00,7715.16,97.39,TRADE
VIC1,2026/08/03 19:55:00,7682.34,91.81,TRADE
VIC1,2026/08/03 20:00:00,7644.57,88.39,TRADE
VIC1,2026/08/03 20:05:00,7543.14,84.61,TRADE
VIC1,2026/08/03 20:10:00,7511.25,88.31,TRADE
VIC1,2026/08/03 20:15:00,7474.3,90.16,TRADE
VIC1,2026/08/03 20:20:00,7449.67,83.91,TRADE
VIC1,2026/08/03 20:25:00,7356.37,87.91,TRADE
VIC1,2026/08/03 20:30:00,7391.32,95.82,TRADE
VIC1,2026/08/03 20:35:00,7361.92,90.13,TRADE
VIC1,2026/08/03 20:40:00,7345.4,88.03,TRADE
VIC1,2026/08/03 20:45:00,7224.56,95.03,TRADE
VIC1,2026/08/03 20:50:00,7169.8,87.42,TRADE
VIC1,2026/08/03 20:55:00,7193.42,83.48,TRADE
VIC1,2026/08/03 21:00:00,7173.68,82.97,TRADE
VIC1,2026/08/03 21:05:00,7059.19,95.80,TRADE
VIC1,2026/08/03 21:10:00,7031.28,90.83,TRADE
VIC1,2026/08/03 21:15:00,7005.01,88.13,TRADE
VIC1,2026/08/03 21:20:00,6939.05,82.80,TRADE
VIC1,2026/08/03 21:25:00,6921.39,80.50,TRADE
VIC1,2026/08/03 21:30:00,6841.24,64.64,TRADE
VIC1,2026/08/03 21:35:00,6869.13,83.48,TRADE
VIC1,2026/08/03 21:40:00,6726.07,54.48,TRADE
VIC1,2026/08/03 21:45:00,6745.91,50.78,TRADE
VIC1,2026/08/03 21:50:00,6620.37,45.24,TRADE
VIC1,2026/08/03 21:55:00,6661.83,75.40,TRADE
VIC1,2026/08/03 22:00:00,6642.36,15.57,TRADE
VIC1,2026/08/03 22:05:00,6549.47,15.08,TRADE
VIC1,2026/08/03 22:10:00,6537.52,45.24,TRADE
VIC1,2026/08/03 22:15:00,6387.88,15.08,TRADE
VIC1,2026/08/03 22:20:00,6471.68,45.24,TRADE
VIC1,2026/08/03 22:25:00,6353.55,15.08,TRADE
VIC1,2026/08/03 22:30:00,6281.7,15.08,TRADE
VIC1,2026/08/03 22:35:00,6286.94,45.24,TRADE
VIC1,2026/08/03 22:40:00,6192.19,10.50,TRADE
VIC1,2026/08/03 22:45:00,6203.36,45.24,TRADE
VIC1,2026/08/03 22:50:00,6029.38,75.40,TRADE
VIC1,2026/08/03 22:55:00,5979.29,53.40,TRADE
VIC1,2026/08/03 23:00:00,6016.3,20.68,TRADE
VIC1,2026/08/03 23:05:00,5928.87,19.18,TRADE
VIC1,2026/08/03 23:10:00,6064.26,45.24,TRADE
VIC1,2026/08/03 23:15:00,6118.53,63.44,TRADE
VIC1,2026/08/03 23:20:00,6084.25,22.67,TRADE
VIC1,2026/08/03 23:25:00,6078.39,35.94,TRADE
VIC1,2026/08/03 23:30:00,6072.72,45.24,TRADE
VIC1,2026/08/03 23:35:00,6037.83,-1.10,TRADE
VIC1,2026/08/03 23:40:00,5968.92,19.18,TRADE
VIC1,2026/08/03 23:45:00,5891.93,17.78,TRADE
VIC1,2026/08/03 23:50:00,5884.17,19.18,TRADE
VIC1,2026/08/03 23:55:00,5863.28,35.94,TRADE
VIC1,2026/08/04 00:00:00,5785.37,20.68,TRADE
VIC1,2026/08/04 00:05:00,5823.41,8.94,TRADE
